pulseheight,counts_ch_A,counts_ch_B
113.48973607038123,0,0
113.6852394916911,1,0
113.88074291300097,0,0
114.07624633431084,0,0
114.27174975562072,0,0
114.4672531769306,0,0
114.66275659824046,0,0
114.85826001955033,0,0
115.05376344086021,0,0
115.24926686217009,0,0
115.44477028347995,0,0
115.64027370478982,0,0
115.8357771260997,0,0
116.03128054740958,0,0
116.22678396871945,0,0
116.42228739002931,0,0
116.61779081133919,0,0
116.81329423264907,0,0
117.00879765395894,0,0
117.20430107526882,0,0
117.3998044965787,0,0
117.59530791788856,0,0
117.79081133919843,0,0
117.98631476050831,0,0
118.18181818181819,0,0
118.37732160312805,0,0
118.57282502443792,0,0
118.7683284457478,0,0
118.96383186705768,0,0
119.15933528836754,0,0
119.35483870967741,0,0
119.55034213098729,0,0
119.74584555229717,0,0
119.94134897360703,0,0
120.1368523949169,0,0
120.33235581622678,0,0
120.52785923753666,0,0
120.72336265884653,0,0
120.91886608015639,0,0
121.11436950146627,0,0
121.30987292277615,0,0
121.50537634408602,1,0
121.70087976539588,0,0
121.89638318670576,0,0
122.09188660801564,0,0
122.28739002932551,0,0
122.48289345063537,0,0
122.67839687194525,0,0
122.87390029325513,0,0
123.069403714565,0,0
123.26490713587486,0,0
123.46041055718474,0,0
123.65591397849462,0,0
123.85141739980449,0,0
124.04692082111436,0,0
124.24242424242424,0,0
124.43792766373411,0,0
124.63343108504398,0,0
124.82893450635385,0,0
125.02443792766374,0,0
125.2199413489736,0,0
125.41544477028347,0,0
125.61094819159335,0,0
125.80645161290323,0,0
126.0019550342131,0,0
126.19745845552296,0,0
126.39296187683284,0,0
126.58846529814272,0,0
126.78396871945259,1,0
126.97947214076245,0,0
127.17497556207233,0,0
127.37047898338221,0,0
127.56598240469208,0,0
127.76148582600194,0,0
127.95698924731184,0,0
128.1524926686217,1,0
128.34799608993157,0,0
128.54349951124144,0,0
128.73900293255133,0,0
128.9345063538612,0,0
129.13000977517106,0,0
129.32551319648093,0,0
129.5210166177908,0,0
